,000300.SH,HSI.HI,SPX.GI,AU9999.SGE,中债综合全价总值指数
2025-12-15,4552.0596,23264.872108800002,48162.733056,976.82,130.0386
2025-12-16,4497.5545,22896.844555300002,48011.195652,964.89,130.0241
2025-12-17,4579.875,23105.0225282,47435.14793900001,972.71,130.1188
2025-12-18,4552.7926,23135.983236800002,47818.288508000005,975.55,130.1437
2025-12-19,4568.1781,23294.888077499996,48217.3975,975.51,130.1965
2025-12-22,4611.6235,23401.9473723,48542.879627999995,992.79,130.1707
2025-12-23,4620.7341,23370.1859622,48729.912016999995,1006.87,130.2445
2025-12-24,4634.0586,23397.8889339,48850.849555,1007.69,130.2806
2025-12-25,4642.5357,23372.8445718,48796.086359999994,1002.98,130.2883
2025-12-26,4657.24,23362.516999800002,48757.671852,1007.0,130.3313
2025-12-29,4639.3721,23198.3450362,48568.75999399999,1004.0,130.1707
2025-12-30,4651.2818,23384.710062,48513.669152,981.91,130.1537
2025-12-31,4629.9395,23150.0163388,48115.650400000006,974.9,130.1457
2026-01-05,4717.7457,23749.665608400002,48473.09715,993.57,130.0914
2026-01-06,4790.6938,24082.408824500002,48733.885386,1003.01,129.9796
2026-01-07,4776.6658,23847.716224500004,48575.931391,999.68,129.8973
2026-01-08,4737.6536,23572.556992600003,48586.572762,996.21,129.9356
2026-01-09,4758.9221,23601.528416700003,48853.128383999996,1003.49,129.9751
2026-01-12,4789.9155,23936.7225232,48916.244516000006,1023.71,130.0335
2026-01-13,4761.0324,24140.533315800003,48817.906522,1025.02,130.0776
2026-01-14,4741.9306,24268.5092204,48569.319200000005,1038.0,130.0902
2026-01-15,4751.4293,24198.949655999997,48655.734608000006,1034.27,130.1225
2026-01-16,4731.8728,24127.444699199998,48634.202078,1032.63,130.1553
2026-01-19,4734.4556,23861.820092,48615.464051,1045.72,130.1716
2026-01-20,4718.8782,23779.1621025,47582.098115999994,1056.43,130.2482
2026-01-21,4723.0692,23867.8010174,48138.965868,1087.81,130.3519
2026-01-22,4723.7091,23919.030071999998,48406.585365000006,1083.69,130.3745
2026-01-23,4702.4966,23987.8905876,48360.16916899999,1110.3,130.4362
2026-01-26,4706.964,23980.299988799998,48542.491388999995,1144.45,130.4436
2026-01-27,4705.6918,24303.577043999998,48751.10388,1144.14,130.4061
